Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Amount,Order_Date
O07874,C0794,P0042,5,4788,23940,30-12-2024
O07875,C0292,P0196,5,5875,29375,25-12-2025
O07876,C0945,P0160,5,3454,17270,06-08-2024
O07877,C0142,P0246,2,2106,4212,30-11-2025
O07878,C0743,P0117,4,4081,16324,10-10-2024
O07879,C1190,P0231,3,7180,21540,12-05-2026
O07881,C0094,P0106,5,3807,19035,28-10-2024
O07882,C0618,P0255,6,8992,53952,18-12-2025
O07884,C1087,P0269,9,1612,14508,07-05-2026
O07885,C0976,P0263,7,979,6853,28-12-2025
O07886,C0268,P0060,6,9482,56892,27-08-2025
O07887,C0315,P0256,10,4280,42800,10-08-2024
O07888,C0935,P0224,4,8537,34148,10-05-2024
O07889,C1006,P0148,10,837,8370,03-08-2024
O07890,C0440,P0061,3,2842,8526,09-07-2024
O07891,C0470,P0165,5,9221,46105,11-02-2024
O07893,C0241,P0160,9,3677,33093,27-03-2026
O07895,C0966,P0255,5,204,1020,15-04-2025
O07896,C0037,P0114,7,6407,44849,24-02-2025
O07897,C0724,P0206,1,161,161,19-11-2025
O07898,C0921,P0194,3,2755,8265,25-05-2026
O07899,C1126,P0080,2,3065,6130,17-03-2026
O07900,C1104,P0066,2,9619,19238,28-04-2026
O07901,C0436,P0258,7,8901,62307,17-06-2024
O07903,C0874,P0134,4,9909,39636,29-07-2024
O07904,C0405,P0006,5,6000,30000,21-10-2025
O07905,C1201,P0221,10,2821,28210,09-11-2025
O07906,C0076,P0206,7,6605,46235,03-02-2024
O07907,C0560,P0279,6,3894,23364,06-04-2024
O07908,C0373,P0104,5,4435,22175,29-07-2024
O07909,C0697,P0267,5,9574,47870,18-06-2026
O07911,C0634,P0222,6,1706,10236,06-06-2024
O07912,C0536,P0093,2,576,1152,12-06-2026
O07913,C0797,P0121,8,9231,73848,29-11-2025
O07914,C0181,P0243,1,5128,5128,26-07-2025
O07915,C0462,P0193,5,8767,43835,07-04-2024
O07916,C0171,P0211,6,9592,57552,24-12-2024
O07918,C0342,P0038,10,4142,41420,26-05-2025
O07919,C1176,P0102,2,3517,7034,20-02-2026
O07920,C0840,P0100,7,5612,39284,13-08-2025
O07921,C1017,P0091,8,6649,53192,17-04-2025
O07922,C0876,P0267,8,7902,63216,14-05-2025
O07924,C1145,P0218,2,3518,7036,03-05-2026
O07925,C0633,P0046,8,4308,34464,01-09-2025
O07927,C1138,P0013,9,9019,81171,29-03-2026
O07928,C0610,P0092,7,8150,57050,25-05-2026
O07929,C0267,P0099,4,312,1248,26-11-2025
O07930,C1004,P0208,2,6052,12104,05-06-2026
O07931,C0057,P0017,2,1328,2656,24-03-2024
O07932,C0459,P0055,6,5145,30870,22-06-2025
O07933,C0001,P0158,5,3105,15525,06-02-2026
O07934,C0408,P0212,5,8282,41410,25-09-2025
O07936,C0027,P0045,1,8694,8694,07-02-2025
O07937,C0200,P0197,5,7641,38205,21-12-2025
O07938,C1241,P0010,5,9976,49880,07-08-2025
O07939,C0184,P0176,8,3772,30176,27-06-2025
O07940,C0055,P0196,8,9476,75808,25-01-2025
O07941,C0946,P0119,7,7507,52549,04-07-2024
O07943,C0372,P0100,8,3068,24544,18-03-2025
O07944,C0626,P0115,3,1036,3108,07-01-2025
O07945,C1043,P0199,10,9371,93710,25-03-2025
O07946,C0325,P0137,6,7783,46698,16-04-2024
O07947,C0746,P0186,8,3302,26416,09-06-2024
O07949,C0688,P0158,10,1670,16700,03-05-2026
O07950,C0956,P0256,4,3096,12384,17-01-2026
O07951,C0848,P0003,10,7046,70460,04-06-2025
O07952,C0697,P0209,9,9141,82269,05-12-2025
O07954,C1073,P0176,10,7870,78700,24-07-2024
O07956,C1211,P0151,4,3287,13148,25-05-2026
O07957,C0842,P0141,5,8229,41145,22-02-2024
O07958,C0345,P0196,4,2563,10252,16-05-2025
O07959,C0811,P0253,7,5845,40915,31-08-2025
O07961,C0794,P0198,10,4348,43480,18-04-2026
O07963,C0725,P0123,5,7363,36815,15-09-2024
O07964,C0655,P0019,3,4248,12744,25-01-2024
O07965,C0747,P0124,8,8212,65696,22-06-2024
O07966,C1230,P0003,9,4571,41139,26-11-2025
O07969,C0904,P0179,5,9176,45880,06-06-2026
O07971,C0471,P0273,4,3355,13420,16-01-2026
O07972,C1093,P0191,7,9608,67256,12-07-2024
O07973,C0383,P0062,4,6769,27076,07-09-2025
O07974,C0778,P0156,9,802,7218,14-12-2025
O07975,C0567,P0015,8,3727,29816,14-04-2025
O07976,C0429,P0029,5,1531,7655,26-12-2024
O07977,C0003,P0198,4,2994,11976,10-04-2026
O07978,C0528,P0016,6,1793,10758,16-02-2024
O07979,C0290,P0209,6,8562,51372,23-08-2024
O07980,C1092,P0232,10,7175,71750,29-07-2024
O07981,C0414,P0150,7,7755,54285,14-10-2024
O07982,C0875,P0137,7,7175,50225,02-02-2026
O07983,C0077,P0127,4,2336,9344,12-05-2025
O07985,C0229,P0172,10,2502,25020,12-03-2026
O07987,C0182,P0011,3,8115,24345,22-03-2025
O07988,C0092,P0248,9,1905,17145,29-11-2025
O07990,C1061,P0135,10,7660,76600,02-05-2025
O07991,C1159,P0241,4,8592,34368,20-07-2024
O07992,C0484,P0012,7,1528,10696,26-09-2024
O07993,C0516,P0111,6,7426,44556,01-06-2026
O07994,C0761,P0139,8,8752,70016,27-08-2025
O07995,C0431,P0175,1,5735,5735,15-11-2025
O07996,C0376,P0210,1,3142,3142,17-02-2026
O07997,C0958,P0015,7,8748,61236,26-04-2025
O07998,C0685,P0222,8,1090,8720,07-05-2025
O07999,C0175,P0278,2,2720,5440,06-09-2025
O08000,C0374,P0123,7,1654,11578,02-06-2026
O08002,C1008,P0237,5,6062,30310,04-09-2025
O08003,C1205,P0267,5,1778,8890,17-12-2025
O08004,C0425,P0128,8,6837,54696,27-05-2025
O08005,C0914,P0005,6,8374,50244,08-03-2026
O08006,C0024,P0251,10,1183,11830,15-02-2026
O08007,C0092,P0208,6,2051,12306,31-01-2024
O08008,C0876,P0137,1,8225,8225,06-02-2024
O08009,C0932,P0271,4,8912,35648,28-11-2025
O08011,C0402,P0006,4,4266,17064,13-06-2025
O08012,C0720,P0237,4,7191,28764,05-06-2026
O08013,C0673,P0146,1,4868,4868,17-06-2026
O08014,C0538,P0067,8,3126,25008,10-06-2025
O08015,C0119,P0006,4,2028,8112,06-06-2026
O08018,C1009,P0266,6,8334,50004,28-04-2026
O08019,C0547,P0134,5,782,3910,18-07-2025
O08023,C0701,P0080,7,986,6902,07-05-2024
O08024,C0741,P0082,4,718,2872,13-05-2024
O08025,C1244,P0206,7,3308,23156,12-08-2024
O08027,C0819,P0181,5,152,760,07-09-2024
O08029,C0724,P0141,1,3049,3049,30-11-2025
O08030,C0949,P0107,3,521,1563,30-04-2024
O08031,C0299,P0183,4,1630,6520,25-07-2025
O08032,C0669,P0003,1,4887,4887,11-05-2024
O08033,C0411,P0041,9,2394,21546,17-12-2025
O08034,C0080,P0197,9,2169,19521,07-04-2026
O08035,C0114,P0155,9,2138,19242,11-03-2026
O08038,C1058,P0184,8,8053,64424,06-09-2025
O08039,C0916,P0105,10,8708,87080,05-02-2026
O08040,C0308,P0139,6,5464,32784,30-08-2024
O08041,C1078,P0054,6,1486,8916,02-07-2025
O08042,C0322,P0249,3,3176,9528,22-02-2026
O08044,C0270,P0182,2,8364,16728,17-12-2024
O08045,C0379,P0186,6,7751,46506,03-12-2025
O08046,C0858,P0271,9,1398,12582,10-12-2024
O08047,C0694,P0022,4,978,3912,09-06-2025
O08049,C0622,P0135,9,7529,67761,31-01-2025
O08051,C1136,P0145,10,1986,19860,31-12-2025
O08052,C0667,P0016,9,9473,85257,19-05-2024
O08053,C0523,P0148,7,4859,34013,12-02-2024
O08054,C0487,P0171,1,7368,7368,21-05-2026
O08055,C0846,P0185,6,5872,35232,07-09-2025
O08056,C0431,P0189,6,8428,50568,07-06-2025
O08057,C0160,P0032,9,2297,20673,10-11-2025
O08058,C0313,P0229,8,5502,44016,03-11-2024
O08059,C0916,P0232,8,8179,65432,05-10-2024
O08061,C0241,P0065,4,8526,34104,03-04-2025
O08062,C0304,P0148,10,4168,41680,09-05-2025
O08063,C1221,P0241,10,731,7310,18-01-2024
O08064,C1011,P0032,5,5522,27610,07-01-2025
O08065,C1229,P0146,9,5187,46683,05-08-2025
O08066,C0853,P0237,5,1828,9140,22-03-2025
O08068,C0864,P0251,2,2623,5246,03-12-2024
O08069,C0746,P0114,6,589,3534,21-06-2024
O08070,C0923,P0221,8,4417,35336,01-10-2025
O08071,C0043,P0193,5,2130,10650,12-03-2026
O08072,C0318,P0079,8,2517,20136,26-11-2025
O08074,C0129,P0145,6,1954,11724,11-12-2025
O08076,C0102,P0029,6,4735,28410,08-01-2025
O08078,C0729,P0173,6,7229,43374,31-03-2026
O08079,C0384,P0063,7,9246,64722,10-11-2025
O08080,C0440,P0105,6,8024,48144,17-12-2025
O08082,C1255,P0183,1,5040,5040,02-04-2026
O08084,C0105,P0151,4,1401,5604,30-04-2025
O08085,C0182,P0190,6,7825,46950,26-07-2025
O08086,C0658,P0082,2,9587,19174,12-04-2025
O08087,C1195,P0119,4,6505,26020,23-07-2025
O08088,C0786,P0024,10,4074,40740,10-06-2026
O08089,C0141,P0216,1,8677,8677,12-08-2025
O08090,C1061,P0260,9,5838,52542,23-10-2025
O08091,C0051,P0046,1,6138,6138,15-01-2025
O08092,C1131,P0101,10,1382,13820,05-04-2024
O08093,C0222,P0190,4,2937,11748,14-02-2024
O08094,C0332,P0208,5,894,4470,03-02-2024
O08095,C1252,P0098,4,3657,14628,07-08-2025
O08096,C0888,P0125,8,9724,77792,13-02-2024
O08097,C0379,P0002,4,9002,36008,27-07-2025
O08098,C0917,P0266,3,1128,3384,27-07-2025
O08099,C1091,P0109,9,4968,44712,17-10-2024
O08100,C0922,P0267,2,6853,13706,02-03-2026
O08101,C0928,P0222,7,4170,29190,04-02-2026
O08102,C0560,P0070,1,9007,9007,26-08-2024
O08103,C0613,P0263,2,3140,6280,28-10-2024
O08104,C0382,P0208,7,4885,34195,07-05-2025
O08105,C0570,P0077,7,5129,35903,08-10-2024
O08107,C0341,P0254,10,7212,72120,20-02-2025
O08108,C0491,P0227,10,5461,54610,14-06-2025
O08111,C0638,P0199,9,7405,66645,10-11-2025
O08112,C0181,P0157,5,6391,31955,15-04-2026
O08113,C1249,P0112,10,5587,55870,12-09-2024
O08115,C0637,P0074,4,4673,18692,11-01-2024
O08116,C0313,P0194,10,282,2820,17-05-2026
O08118,C1207,P0199,7,6953,48671,14-11-2025
O08119,C1064,P0033,2,8910,17820,05-07-2024
O08123,C0958,P0107,4,8062,32248,24-12-2025
O08124,C1143,P0139,1,6437,6437,22-11-2025
O08125,C0132,P0105,9,6877,61893,18-05-2025
O08126,C0617,P0267,6,8222,49332,28-05-2025
O08127,C0501,P0027,5,5501,27505,01-12-2024
O08128,C1197,P0198,6,7462,44772,09-11-2025
O08129,C0818,P0191,8,8331,66648,29-01-2025
O08130,C1151,P0002,1,5876,5876,11-12-2024
O08132,C0870,P0134,5,9957,49785,27-09-2024
O08134,C0075,P0189,7,1859,13013,18-09-2024
O08135,C0890,P0182,4,4217,16868,29-03-2026
O08136,C0519,P0091,1,1106,1106,25-10-2024
O08137,C0310,P0045,9,7166,64494,29-03-2025
O08138,C0513,P0234,2,6140,12280,20-05-2024
O08139,C0104,P0128,6,1456,8736,08-10-2025
O08140,C1177,P0048,10,8745,87450,21-12-2024
O08141,C0045,P0175,7,6228,43596,04-10-2025
O08142,C0208,P0121,4,5287,21148,19-06-2026
O08143,C1121,P0164,1,9003,9003,30-03-2024
O08146,C0842,P0105,3,8127,24381,18-11-2025
O08147,C1211,P0025,5,2211,11055,31-07-2024
O08149,C0084,P0259,10,1368,13680,24-01-2026
O08150,C1006,P0023,1,6057,6057,03-06-2024
O08151,C0260,P0042,9,4478,40302,23-12-2024
O08153,C1266,P0011,6,2274,13644,29-04-2025
O08154,C0039,P0093,6,7132,42792,07-04-2024
O08155,C0232,P0149,4,5286,21144,30-05-2025
O08156,C0397,P0023,5,202,1010,04-10-2025
O08157,C0992,P0246,6,2123,12738,14-08-2024
O08158,C0083,P0220,2,277,554,01-09-2025
O08159,C0314,P0072,2,6677,13354,16-07-2025
O08160,C1204,P0234,5,5656,28280,02-04-2026
O08161,C0412,P0236,2,4728,9456,02-04-2025
O08162,C0490,P0080,1,4743,4743,08-09-2024
O08163,C0170,P0065,8,4720,37760,11-09-2024
O08164,C0179,P0092,7,7062,49434,25-02-2025
O08167,C0696,P0262,1,6957,6957,20-02-2026
O08169,C0693,P0077,7,7585,53095,22-05-2024
O08170,C0111,P0124,7,7850,54950,04-02-2026
O08171,C0118,P0074,8,5245,41960,25-04-2024
O08172,C0016,P0004,6,7253,43518,17-07-2025
O08173,C0999,P0022,7,9587,67109,03-01-2024
O08174,C0654,P0237,2,1263,2526,01-07-2024
O08175,C0171,P0268,2,6376,12752,09-04-2025
O08176,C1227,P0104,3,4047,12141,08-01-2025
O08179,C1194,P0164,2,6958,13916,04-12-2024
O08180,C0969,P0029,8,9630,77040,30-10-2024
O08181,C0386,P0075,2,8750,17500,20-08-2024
O08182,C0066,P0076,5,2994,14970,09-02-2025
O08183,C0543,P0212,9,5577,50193,05-10-2025
O08184,C0678,P0057,10,502,5020,26-05-2024
O08185,C0071,P0156,2,1161,2322,26-11-2024
O08186,C0625,P0279,9,637,5733,08-03-2026
O08187,C0648,P0051,1,3726,3726,13-07-2024
O08188,C0583,P0201,6,4160,24960,17-08-2024
O08189,C0854,P0104,4,206,824,19-11-2024
O08190,C0988,P0189,5,3270,16350,21-04-2025
O08191,C0109,P0002,10,8951,89510,15-10-2024
O08192,C0245,P0208,5,3922,19610,06-04-2025
O08193,C0920,P0017,3,1671,5013,16-03-2026
O08194,C0948,P0006,5,7322,36610,03-03-2024
O08195,C0228,P0095,6,2879,17274,19-07-2025
O08196,C0459,P0109,10,7811,78110,04-04-2024
O08199,C0076,P0182,10,1646,16460,20-05-2025
O08201,C0142,P0030,6,6048,36288,25-04-2026
O08202,C1208,P0043,7,9081,63567,12-07-2024
O08203,C0507,P0038,8,9747,77976,04-08-2024
O08204,C0770,P0148,8,557,4456,15-06-2025
O08208,C0044,P0255,7,6140,42980,07-01-2024
O08209,C1181,P0134,7,3047,21329,09-06-2026
O08210,C0026,P0241,9,5348,48132,11-03-2025
O08211,C0302,P0094,8,1913,15304,17-08-2025
O08212,C0328,P0211,1,2208,2208,30-04-2026
O08214,C0894,P0263,1,2025,2025,28-01-2024
O08215,C1242,P0113,7,152,1064,24-08-2025
O08216,C0140,P0143,10,157,1570,14-04-2026
O08217,C1139,P0035,8,902,7216,20-02-2024
O08218,C0403,P0070,8,6755,54040,13-11-2025
O08219,C0345,P0271,1,5747,5747,14-05-2026
O08220,C1073,P0237,8,8143,65144,21-05-2026
O08221,C1016,P0026,2,4647,9294,18-11-2025
O08222,C1206,P0238,3,6419,19257,02-06-2025
O08223,C0266,P0052,2,9326,18652,09-12-2024
O08224,C0875,P0206,5,7210,36050,29-01-2024
O08225,C1006,P0231,4,5309,21236,31-08-2025
O08226,C0742,P0200,10,1936,19360,30-08-2025
O08227,C0343,P0077,1,5901,5901,05-06-2026
O08228,C0247,P0105,6,6674,40044,02-09-2024
O08229,C1166,P0236,5,8794,43970,12-03-2026
O08231,C1016,P0183,2,7053,14106,23-04-2025
O08232,C0545,P0269,7,7847,54929,12-07-2024
O08234,C0232,P0251,8,4394,35152,05-06-2025
O08235,C0921,P0145,8,7491,59928,13-09-2025
O08236,C0489,P0192,10,5557,55570,01-11-2025
O08237,C1127,P0158,4,8898,35592,28-08-2024
O08238,C0764,P0198,10,9581,95810,27-08-2025
O08240,C0074,P0042,10,3379,33790,04-03-2024
O08241,C0779,P0131,7,9568,66976,06-05-2024
O08242,C0305,P0196,8,1933,15464,14-08-2025
O08244,C0388,P0108,6,4015,24090,25-11-2025
O08245,C0077,P0109,2,4119,8238,22-02-2026
O08246,C1137,P0245,9,3651,32859,10-02-2024
O08247,C0658,P0202,9,2272,20448,11-06-2025
O08248,C0978,P0192,4,3957,15828,03-12-2024
O08249,C0679,P0092,7,2912,20384,24-02-2024
O08250,C0279,P0142,9,8143,73287,16-09-2024
O08251,C0984,P0259,2,1963,3926,09-07-2024
O08252,C1144,P0081,7,9781,68467,25-05-2026
O08253,C1207,P0101,5,6135,30675,05-05-2024
O08254,C0926,P0119,10,2806,28060,30-03-2026
O08256,C0903,P0236,9,7169,64521,09-12-2024
O08257,C0017,P0126,10,4636,46360,03-12-2025
O08258,C0900,P0192,1,5281,5281,29-11-2024
O08259,C0988,P0254,8,9316,74528,21-03-2024
O08260,C0940,P0154,4,1315,5260,08-05-2024
O08261,C0617,P0109,5,5330,26650,30-07-2024
O08262,C0717,P0127,9,1353,12177,11-03-2024
O08263,C0677,P0254,6,618,3708,27-05-2026
O08266,C0386,P0195,10,6213,62130,06-04-2025
O08267,C0722,P0214,3,4303,12909,20-07-2024
O08269,C0774,P0236,1,8633,8633,03-07-2025
O08270,C0646,P0167,1,6649,6649,09-08-2025
O08271,C0558,P0117,10,4566,45660,29-09-2024
O08272,C0218,P0031,2,356,712,03-11-2024
O08273,C0299,P0250,10,7865,78650,23-09-2024
O08275,C1198,P0077,2,122,244,19-04-2024
O08276,C1075,P0037,9,9040,81360,17-06-2026
O08278,C0319,P0126,6,7444,44664,24-11-2024
O08279,C0431,P0271,5,8337,41685,11-10-2025
O08280,C0159,P0052,2,5423,10846,03-01-2026
O08281,C1023,P0020,4,5008,20032,14-04-2025
O08283,C0844,P0147,3,6397,19191,10-07-2024
O08284,C0619,P0172,6,4750,28500,02-03-2025
O08285,C0334,P0002,3,2122,6366,30-04-2026
O08286,C0473,P0175,5,6479,32395,29-09-2025
O08287,C0348,P0074,4,9432,37728,18-10-2024
O08288,C0009,P0251,2,7387,14774,09-09-2024
O08289,C0605,P0118,5,6406,32030,27-01-2025
O08290,C0128,P0175,5,7837,39185,02-12-2025
O08291,C0102,P0026,7,931,6517,26-03-2026
O08294,C0389,P0173,3,1321,3963,22-09-2024
O08296,C0339,P0150,2,8088,16176,12-12-2024
O08297,C0818,P0035,7,8531,59717,12-02-2024
O08298,C1244,P0173,7,4246,29722,11-11-2025
O08299,C0176,P0271,6,4520,27120,04-05-2024
O08300,C0393,P0112,4,7222,28888,05-02-2025
O08301,C0737,P0007,3,8585,25755,14-12-2024
O08302,C1224,P0035,6,7163,42978,14-12-2025
O08304,C1255,P0051,6,7856,47136,15-07-2025
O08306,C0623,P0092,3,1503,4509,13-04-2026
O08307,C1198,P0060,2,4738,9476,12-06-2024
O08309,C0232,P0149,2,4757,9514,08-01-2024
O08310,C0173,P0111,9,6028,54252,11-12-2025
O08312,C0248,P0146,3,6853,20559,25-11-2024
O08313,C0316,P0003,2,2758,5516,20-04-2026
O08314,C0063,P0056,8,5047,40376,13-02-2024
O08315,C0312,P0027,10,8391,83910,24-10-2025
O08316,C0620,P0158,7,8344,58408,09-06-2025
O08317,C1067,P0201,7,6063,42441,01-10-2025
O08318,C0609,P0279,2,8987,17974,30-05-2024
O08319,C0949,P0096,10,2141,21410,10-09-2024
O08320,C0790,P0235,6,1767,10602,02-03-2025
O08322,C0392,P0077,2,9270,18540,01-11-2025
O08323,C0053,P0049,2,3224,6448,04-03-2024
O08324,C1060,P0162,3,3667,11001,14-04-2024
O08325,C0736,P0207,9,2898,26082,29-08-2024
O08326,C0594,P0094,9,4207,37863,02-01-2026
O08327,C0026,P0065,3,4225,12675,08-02-2025
O08328,C0357,P0202,8,1438,11504,06-10-2025
O08329,C0498,P0081,1,2384,2384,16-11-2024
O08330,C0506,P0130,3,4060,12180,03-07-2025
O08332,C0789,P0016,5,2305,11525,25-09-2025
O08334,C0810,P0241,5,948,4740,06-07-2025
O08335,C1023,P0250,3,1329,3987,10-02-2024
O08337,C0107,P0011,4,3682,14728,16-12-2025
O08338,C0074,P0190,2,405,810,05-12-2025
O08339,C1226,P0253,3,4747,14241,28-03-2026
O08341,C0886,P0178,5,1160,5800,23-03-2025
O08342,C1090,P0107,10,3014,30140,12-05-2025
O08343,C0890,P0120,10,9126,91260,22-11-2024
O08344,C0380,P0113,9,1794,16146,04-04-2026
O08345,C1130,P0087,9,9546,85914,14-07-2024
O08346,C0781,P0099,3,7627,22881,16-07-2025
O08347,C0874,P0265,1,7933,7933,25-01-2026
O08348,C0082,P0141,3,3905,11715,26-12-2024
O08349,C0936,P0119,2,8637,17274,20-09-2025
O08350,C1234,P0189,10,3954,39540,13-03-2024
O08351,C0166,P0219,10,9818,98180,10-07-2024
O08352,C0166,P0098,6,4186,25116,15-11-2024
O08353,C0958,P0030,6,212,1272,14-04-2026
O08354,C0962,P0002,8,7955,63640,18-01-2025
O08357,C0710,P0234,7,8366,58562,02-03-2025
O08358,C0850,P0065,2,3994,7988,13-07-2025
O08359,C0024,P0167,10,5972,59720,15-03-2024
O08361,C0736,P0143,3,2768,8304,14-01-2025
O08362,C1194,P0171,6,1751,10506,19-07-2024
O08365,C0726,P0057,2,524,1048,02-09-2025
O08366,C0842,P0255,5,5713,28565,19-04-2024
O08367,C0472,P0220,4,6684,26736,13-02-2026
O08368,C0729,P0006,6,598,3588,14-09-2024
O08369,C0133,P0252,4,8236,32944,25-05-2024
O08370,C0289,P0122,5,2300,11500,05-03-2025
O08371,C0998,P0258,8,747,5976,27-12-2025
O08372,C0407,P0089,4,9029,36116,24-04-2024
O08373,C0287,P0265,2,7331,14662,05-03-2024
O08375,C0630,P0227,6,2377,14262,20-04-2026
O08376,C0246,P0037,3,7329,21987,06-02-2026
O08378,C1020,P0112,2,1536,3072,09-11-2024
O08379,C1242,P0106,4,1822,7288,17-01-2024
O08380,C1096,P0258,7,2753,19271,03-09-2024
O08381,C0111,P0222,6,9626,57756,22-09-2024
O08382,C0054,P0014,4,8825,35300,07-04-2024
O08383,C1044,P0010,4,6940,27760,31-10-2024
O08384,C1121,P0191,2,713,1426,15-02-2024
O08385,C0265,P0035,9,2607,23463,07-11-2024
O08386,C0156,P0130,1,9012,9012,30-03-2024
O08387,C0917,P0024,3,8583,25749,25-09-2024
O08388,C0866,P0033,7,9113,63791,26-04-2025
O08389,C1092,P0229,4,3110,12440,16-02-2026
O08390,C0132,P0145,10,9503,95030,04-05-2025
O08391,C0023,P0108,3,437,1311,13-10-2024
O08392,C0385,P0160,8,4291,34328,06-08-2024
O08393,C0420,P0158,5,2225,11125,16-04-2024
O08394,C0089,P0211,6,1186,7116,10-06-2026
O08395,C0093,P0011,5,6573,32865,02-01-2024
O08396,C0135,P0007,5,1910,9550,23-07-2024
O08397,C0250,P0121,6,6102,36612,07-12-2024
O08399,C0968,P0076,3,3901,11703,03-09-2025
O08400,C0732,P0217,8,2237,17896,03-11-2025
O08401,C0175,P0251,7,1357,9499,28-12-2025
O08404,C0897,P0190,2,3667,7334,27-05-2025
O08405,C0984,P0238,2,2210,4420,19-03-2026
O08407,C0458,P0234,3,783,2349,11-10-2024
O08408,C1038,P0244,4,736,2944,08-10-2024
O08409,C0740,P0060,10,4243,42430,22-11-2024
O08411,C0174,P0234,4,4696,18784,26-04-2024
O08413,C0825,P0160,1,4162,4162,03-10-2025
O08415,C0654,P0262,6,3257,19542,05-08-2025
O08417,C0802,P0072,1,6026,6026,12-10-2024
O08418,C0627,P0098,4,9660,38640,06-07-2024
O08419,C0918,P0042,10,5280,52800,14-09-2024
O08420,C0064,P0211,4,8563,34252,17-11-2024
O08421,C0862,P0234,1,2398,2398,25-02-2024
O08423,C1145,P0143,3,1003,3009,04-12-2025
O08424,C0710,P0184,6,5614,33684,12-02-2026
O08425,C0449,P0164,5,4727,23635,16-02-2026
O08426,C0074,P0231,9,9823,88407,24-11-2025
O08427,C0847,P0234,8,8346,66768,14-06-2026
O08428,C1077,P0276,10,2799,27990,21-10-2025
O08429,C0278,P0055,1,734,734,11-04-2025
O08430,C0287,P0005,5,454,2270,26-02-2026
O08434,C0032,P0144,2,476,952,11-12-2025
O08436,C0168,P0268,7,4312,30184,06-10-2024
O08437,C0306,P0222,3,4889,14667,03-11-2024
O08438,C1020,P0031,5,9323,46615,15-07-2025
O08439,C0849,P0241,2,1983,3966,04-04-2026
O08440,C0033,P0061,9,7688,69192,22-04-2025
O08441,C0029,P0119,4,2672,10688,30-11-2024
O08442,C0949,P0025,5,4912,24560,17-08-2024
O08443,C0060,P0238,4,2305,9220,11-11-2024
O08444,C0771,P0217,9,9378,84402,20-09-2025
O08446,C0438,P0030,5,3828,19140,09-06-2025
O08447,C0208,P0238,8,9845,78760,18-06-2026
O08449,C1175,P0083,5,7753,38765,23-01-2024
O08450,C0579,P0271,2,1824,3648,27-11-2025
O08451,C0393,P0031,2,8482,16964,12-03-2025
O08452,C0591,P0126,3,4154,12462,26-03-2024
O08453,C0542,P0183,7,6188,43316,09-04-2024
O08455,C1218,P0042,8,1031,8248,23-01-2024
O08456,C0504,P0139,4,7641,30564,04-10-2024
O08457,C0406,P0080,6,6347,38082,05-04-2026
O08460,C0318,P0106,2,1296,2592,21-04-2026
O08461,C0690,P0133,2,1188,2376,26-04-2024
O08462,C1213,P0014,3,554,1662,23-01-2025
O08463,C0024,P0251,2,4160,8320,24-01-2026
O08465,C0068,P0185,3,2992,8976,18-03-2024
O08467,C0897,P0126,6,3379,20274,27-07-2025
O08468,C0544,P0070,6,7053,42318,02-05-2024
O08469,C0254,P0210,2,5222,10444,15-11-2025
O08471,C0291,P0212,2,8848,17696,08-10-2024
O08472,C0675,P0162,4,7285,29140,20-02-2026
O08474,C0261,P0189,1,8846,8846,19-04-2024
O08476,C0393,P0069,4,5790,23160,22-07-2025
O08477,C0759,P0118,6,8475,50850,27-02-2024
O08478,C0423,P0171,3,8422,25266,14-06-2025
O08479,C0062,P0173,1,8223,8223,19-11-2024
O08480,C0094,P0255,9,1542,13878,22-08-2025
O08483,C0970,P0253,8,8004,64032,16-09-2024
O08484,C0585,P0141,10,6498,64980,27-09-2024
O08485,C1203,P0126,1,5115,5115,13-03-2025
O08486,C0579,P0028,1,7223,7223,09-01-2024
O08488,C0800,P0153,9,7217,64953,08-05-2024
O08490,C0948,P0117,9,5861,52749,29-10-2025
O08491,C0595,P0195,1,9648,9648,13-04-2024
O08492,C0287,P0063,1,4264,4264,25-01-2024
O08493,C0959,P0081,6,4249,25494,09-04-2026
O08494,C0726,P0102,10,7228,72280,14-02-2024
O08495,C0190,P0223,1,9496,9496,03-05-2026
O08496,C1259,P0114,3,4243,12729,24-04-2025
O08498,C0279,P0185,2,7913,15826,30-10-2024
O08500,C0270,P0191,1,3886,3886,06-02-2026
O08501,C1198,P0153,4,9889,39556,04-06-2025
O08502,C1088,P0133,5,2632,13160,15-04-2025
O08504,C0498,P0219,2,8281,16562,28-08-2025
O08506,C0628,P0182,10,5900,59000,12-05-2026
O08507,C0935,P0260,2,2939,5878,04-04-2025
O08508,C0396,P0056,8,4816,38528,28-11-2025
O08509,C0295,P0225,2,8768,17536,22-08-2024
O08510,C0272,P0075,5,487,2435,14-06-2024
O08511,C0437,P0107,7,2219,15533,02-05-2025
O08512,C0794,P0053,8,6795,54360,15-04-2026
O08513,C0555,P0016,5,762,3810,11-10-2024
O08514,C0798,P0173,6,1726,10356,23-03-2024
